
"1909815738950729783","2025-04-09T03:48:49.000Z","12","RUU Perampasan Aset sangat penting untuk segera disahkan karena dapat memperkuat penegakan hukum dan membantu pemulihan kerugian negara, namun  diabaikan! 

Sebaliknya pemerintah mengejar RUU TNI sampai disahkan dgn gercep dan tertutup.

RUU TNI ini sebetulnya hanya memperpanjang https://t.co/892mLaAcjr","1909815738950729783","https://pbs.twimg.com/ext_tw_video_thumb/1909815039521177606/pu/img/XB7GtpBIys0H6QEe.jpg","","in","","0","0","5","https://x.com/sammi_ananta/status/1909815738950729783","1389082210452443138","sammi_ananta"
"1909521830135972219","2025-04-08T08:20:56.000Z","3","RUU TNI disahkan secepat kilat, gimana dengan RUU Polri? Jangan sampai kita kalah sama permainan kata nih 😤

Surat Presiden ke DPR RI buat bahas RUU ini sih masih simpang siur https://t.co/OaAsCnusgl","1909521830135972219","https://pbs.twimg.com/media/Gn_7-RobwAEBv0H.jpg","","in","","0","1","0","https://x.com/officialfgmedia/status/1909521830135972219","1808408529734361091","officialfgmedia"
"1909618947739336814","2025-04-08T14:46:50.000Z","0","Saat ditanya tentang pembahasan berbagai macam RUU yang tidak melibatkan partisipasi rakyat, mulai dari RUU TNI, RUU POLRI, sampai RUU Kejaksaan, Prabowo terbata-bata menjelaskannya.
Sudahlah, pak! Berhentilah membentur-benturkan kepala sendiri hanya untuk mencari-cari dalih dan https://t.co/wTzBxydfKu","1909618947739336814","https://pbs.twimg.com/ext_tw_video_thumb/1909618659653566468/pu/img/UP_TxFMAA3h2-7WK.jpg","","in","","0","0","0","https://x.com/ruhulanakgaul/status/1909618947739336814","1680058301269282816","ruhulanakgaul"
"1910045409428615258","2025-04-09T19:01:27.000Z","1","Website UI tahun 2004. Hebat juga dulu UI berani speak up secara institusional ttg RUU TNI https://t.co/BVni097NLk","1910045409428615258","https://pbs.twimg.com/media/GoHYHNHbAAEtnAs.png","","in","","0","1","0","https://x.com/platonoyunsky/status/1910045409428615258","1756303922195775490","platonoyunsky"
"1909516622437794154","2025-04-08T08:00:15.000Z","754","Naskah RUU TNI, Karangan atau Ketidaktransparanan?

Wawancara yang berlangsung di Hambalang, menjadi panggung yang memperlihatkan kelemahan Prabowo dalam merespons isu sensitif. Ketika ditanya tentang RUU TNI yang memicu gelombang demonstrasi, Prabowo dengan enteng menyebut bahwa","1909516626451743053","","Hnirankara","in","","5","18","99","https://x.com/Hnirankara/status/1909516626451743053","871058414364876800","Hnirankara"
"1909634374049714612","2025-04-08T15:48:08.000Z","0","Giliran RUU TNI katanya udh dibaca DPR yang dipilih rakyat dan rakyat sendiri gak diberi transparasi draftnya, tapi giliran rakyat mau kabur karna #IndonesiaGelap malah disuruh mikir solusinya😃👍🏽","1909634374049714612","","","in","","0","0","0","https://x.com/stressued/status/1909634374049714612","501672557","stressued"
"1909929309793558953","2025-04-09T11:20:06.000Z","10","Dosen Hubungan Internasional FISIP UNAIR, Probo Darono Yakti menilai bahwa pengesahan RUU TNI merupakan salah satu contoh bgmana kebijakan strategis diambil secara tergesa-gesa 
tanpa keterlibatan publik yg memadai. 

#CabutRUUTNI 
#TolakRUUKejaksaan 
Aqeela IYA LAGI Jinyoung https://t.co/PA7QSXFQqp","1909929309793558953","https://pbs.twimg.com/media/GoFulewawAABtjY.jpg","","in","","0","0","6","https://x.com/Naandaa27/status/1909929309793558953","1259753320152887296","Naandaa27"
"1909508967577141627","2025-04-08T07:29:49.000Z","0","5 Poin Wawancara Prabowo di Hambalang, Bahas RUU TNI – Kekerasan Aparat https://t.co/zZThY0XWkF https://t.co/7Ot37quc2f","1909508967577141627","https://pbs.twimg.com/media/Gn_wSX_bwAEMfHq.jpg","","in","","0","0","0","https://x.com/Blokadotcom/status/1909508967577141627","1503950077265874947","Blokadotcom"
"1909516622437794154","2025-04-08T08:00:21.000Z","402","Penutup

Prabowo Subianto, yang saya sebut sebagai ""Presiden Tua Bangka"", tampaknya sedang berada dalam posisi yang sangat rentan. Ketidaktahuannya tentang detail naskah RUU TNI yang memicu kemarahan publik, ketergantungannya pada Teddy sebagai gerbang informasi, dan","1909516649759490286","","Hnirankara","in","","4","30","88","https://x.com/Hnirankara/status/1909516649759490286","871058414364876800","Hnirankara"
"1909516622437794154","2025-04-08T08:00:19.000Z","324","RUU TNI, Strategi untuk Melemahkan Prabowo?

Kontroversi RUU TNI menjadi titik krusial dalam tulisan saya kali ini, di mana RUU TNI, yang sudah disahkan pada 20 Maret 2025 (koreksi kalau salah), memicu gelombang penolakan dari masyarakat sipil karena dianggap memperluas","1909516642469789741","","Hnirankara","in","","2","6","63","https://x.com/Hnirankara/status/1909516642469789741","871058414364876800","Hnirankara"
"1909781996051767399","2025-04-09T01:34:44.000Z","11","Demo Tolak RUU TNI, pake tas branded 50 juta, Neo Histeria dan Bareng Warga...mereka enak ya habis demo atau bersamaan dengan demo galang donasi. Kabarnya hasil donasi buat bayar sewa apartemen dan gaji karyawan yang nunggak..tapi anehnya maskh banyak yang mau dibodohi mereka🤦‍♂️ https://t.co/xxeq4oEm2a","1909781996051767399","https://pbs.twimg.com/media/GoDol3rbwAEkl0D.jpg","","in","","0","2","3","https://x.com/Epricila10/status/1909781996051767399","1746447440495116288","Epricila10"
"1909516622437794154","2025-04-08T08:00:21.000Z","260","Daftar Pustaka:
  
BBC. (2025). Gelombang Demonstrasi Tolak RUU TNI, Aksi di Surabaya Berakhir Ricuh.

Bocor Alus Politik Tempo. Lupa episode yang mana😭

Centre for Strategic and International Studies. (2025). From Populist Pariah to “Jokowi’s Man”: Analyzing Prabowo Subianto’s","1909516653295288714","","Hnirankara","in","","2","10","41","https://x.com/Hnirankara/status/1909516653295288714","871058414364876800","Hnirankara"
"1909536290112258344","2025-04-08T09:18:23.000Z","0","Presiden Prabowo Subianto angkat suara soal gelombang aksi unjuk rasa di 150 hari awal pemerintahannya baru-baru, khususnya menyangkut isu RUU TNI yang telah disahkan DPR.

Prabowo mengatakan demo sebagai hal yang lumrah. Namun, Prabowo mengingatkan agar semua pihak tetap https://t.co/tTZmSAmDCR","1909536290112258344","https://pbs.twimg.com/media/GoAJIcdbwAE3oG5.jpg","","in","","0","0","0","https://x.com/inilahdotcom/status/1909536290112258344","46693036","inilahdotcom"
"1909950572008288748","2025-04-09T12:44:36.000Z","0","Kalo kata Homicide ""membuat gerakan tidak semudah merakit molotov oplosan"" terimakasih @barengwarga atas eksistensinya di hadapan RUU TNI. Salam dari jauh https://t.co/5FIDLcylxh","1909950572008288748","https://pbs.twimg.com/media/GoGB7F5asAAeM1K.jpg","","in","","0","0","0","https://x.com/psycho_nautics/status/1909950572008288748","401158352","psycho_nautics"
"1909757948009881866","2025-04-08T23:59:11.000Z","0","Abusive Aparat Tangani Unjukrasa Anti RUU TNI Pertanyaan Uni Lubis ke Prabowo Subianto | @IDNTimes @unilubis ... https://t.co/mNXHB1IAAg via @YouTube","1909757948009881866","","","in","","0","0","0","https://x.com/nurhidayatsardi/status/1909757948009881866","240551313","nurhidayatsardi"
"1909870887031259148","2025-04-09T07:27:57.000Z","8","Meski mendapat kritik dan disambut dg demo di berbagai kota, RUU TNI tetap ngebut di SAH kan oleh DPR.
Anehnya smp saat ini publik tdk pnh dijelaskan : kegentingan apa yg mengancam shg prosesnya begitu cepat &amp; tdk transparan

#CabutUUTNI 
#TolakRUUKejaksaan
PPDS Sinta Susah Anaxa https://t.co/Gp7oQzfHjG","1909870887031259148","https://pbs.twimg.com/media/GoE5ciZbwAMmGcR.jpg","","in","","1","0","4","https://x.com/Naandaa27/status/1909870887031259148","1259753320152887296","Naandaa27"
"1909861253239242907","2025-04-09T06:49:40.000Z","9","Spanduk itu dipasang oleh sejumlah peserta aksi damai dari masyarakat sipil yang menolak pengesahan RUU Nomor 34 Tahun 2004 tentang TNI menjadi UU pada Kamis (20/3/2025).

/ #DPR #TNI 
https://t.co/TFNOXzDmqU","1909861253239242907","","","in","","1","0","14","https://x.com/kompascom/status/1909861253239242907","23343960","kompascom"
"1909536571965210948","2025-04-08T09:19:30.000Z","6","Sebelumnya pengesahan RUU TNI menimbulkan polemik di Indonesia karena ditakutnya dengan adanya UU TNI ditakutkan apat menghadirkan kembali ‘Dwifungsi’ Abri.

Pada sesi diskusi bersama pemimpin redaksi dari beberapa media di Indonesia, Presiden Prabowo menjelaskan bahwa inti dari https://t.co/aQSWGUbouB","1909536571965210948","https://pbs.twimg.com/ext_tw_video_thumb/1909535869570367492/pu/img/6a4mvdf0dHUy6Xml.jpg","","in","","0","0","0","https://x.com/tvOneNews/status/1909536571965210948","55507370","tvOneNews"
"1909524307526795757","2025-04-08T08:30:46.000Z","0","Akhir-akhir ini menguat lagi isu Presiden Prabowo sebagai pelanggar HAM masa lalu, terutama terkait tragedi 98. Tidak hanya soal korban aktivis tapi juga korban dari saudara kita etnis tionghoa pada waktu itu.  Apalagi setelah disahkannya RUU TNI baru-baru ini, banyak spekulasi https://t.co/2JelL6pi7f","1909524307526795757","https://pbs.twimg.com/ext_tw_video_thumb/1909523721184067584/pu/img/QoJni-G2hbQ3rmNb.jpg","","in","","0","0","0","https://x.com/gemaposID/status/1909524307526795757","1183693365449084928","gemaposID"
"1909520718389223787","2025-04-08T08:16:31.000Z","44","🎥🎞BIOSKOP PERGERAKAN🎞🎥

Setelah UU TNI disahkan, apakah perlawanan masyarakat sipil turut berakhir? Di tengah wacana RUU Polri serta kejaksaan yang semakin memberikan kekuatan lebih bagi aparat, bagaimana perjuangan untuk demokrasi dapat terus dilakukan? https://t.co/ryHCuBDrmp","1909520718389223787","https://pbs.twimg.com/media/Gn_6-CLWEAAcjnz.jpg","","in","","5","1","31","https://x.com/londonbergerak/status/1909520718389223787","1902362174292418560","londonbergerak"
"1909543475990994973","2025-04-08T09:46:56.000Z","84","Saat Prabowo ditanya apa Urgensinya UU TNI, RUU Polri &amp; RUU Kejaksaan

Jawabannya;
Ha Hi Hu He Ho..
Muter2 kayak Gasing..!!

Lalu gmn Rakyat bisa percaya bahwa RUU Polri &amp; RUU Kejaksaan tdk bermasalah. Klw cara menjawabnya aja uda Mblutet gtu

 https://t.co/JEYxHGJ9Kz","1909543475990994973","https://pbs.twimg.com/ext_tw_video_thumb/1909503338808549376/pu/img/dBCMG8t-udOor7tC.jpg","","in","","1","7","28","https://x.com/AirinDatangLagi/status/1909543475990994973","228628424","AirinDatangLagi"
"1909576483804529011","2025-04-08T11:58:06.000Z","0","cokkk? enih mksdnya apa ya dia ngirim gt ke aku? kesannya malah jd kek bales2an profesi orang tua nying😵‍💫 keknya selama ini dia muak liat sgku yg berisik bahas ruu tni🤨 https://t.co/js7e0IOfeP","1909576483804529011","https://pbs.twimg.com/media/GoAtsDMbEAApey-.jpg","","in","","0","1","0","https://x.com/metamorfosyis/status/1909576483804529011","1183710699760934912","metamorfosyis"
