"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1941200369058828418","2025-07-04T18:20:08.000Z","0","ngerasa ga sih after penolakan PPN 12% itu banyak pola kenaikan pajak di bidang tertentu secara berkala","1941200369058828418","","","in","","0","0","0","https://x.com/floochoco/status/1941200369058828418","553342869","floochoco"
"1837813302816051512","2025-07-04T09:55:47.000Z","0","@PajakOnline_com Infonya apakah PPn 12% sdh diberlakukan, krn langganan Indihome dan Listrik (PLN) PPn nya 12%, infonya ya mas.","1941073444533334130","","PajakOnline_com","in","","0","1","0","https://x.com/KWIHSOE/status/1941073444533334130","1391742234","KWIHSOE"
"1940993588655194372","2025-07-04T09:45:42.000Z","0","@prastow Mas apakah PPn 12% sdh diberlakukan, krn langganan Indihome dan Listrik (PLN) PPn nya 12%, infonya ya mas.","1941070907289772297","","prastow","in","","0","0","0","https://x.com/KWIHSOE/status/1941070907289772297","1391742234","KWIHSOE"
"1938019243179839893","2025-07-04T08:42:20.000Z","0","@TFathulQilo @Rina40Sb Hai, Kak.

Saat melakukan perekaman faktur pajak keluaran di Coretax, kolom tarif PPN akan otomatis terisi 12% sesuai tarif PPN yang berlaku saat ini. Terkait transaksi Kakak, mohon dijelaskan detail transaksinya ya Kak. 

Tks*Ltom","1941054959904346352","","TFathulQilo","in","","0","1","0","https://x.com/kring_pajak/status/1941054959904346352","4564565058","kring_pajak"
"1940342180562010303","2025-07-04T08:01:50.000Z","0","@LennaLenno @ViantyTJP @detikcom Lu goblok apa gmn sih? PPN 11% yg kabarnya mau dinaikkan 12% emg nya hny berlaku utk org kaya doang?","1941044769859555353","","LennaLenno","in","","0","0","0","https://x.com/nurman307/status/1941044769859555353","246178041","nurman307"
"1940948334820446519","2025-07-04T06:26:00.000Z","0","@muci___ Hai, Kak. 
Silakan dipastikan terlebih dahulu apakah atas transaksi tersebut merupakan transaksi yang dikecualikan dari pemungutan PPh 22 dan PPN oleh Instansi Pemerintah sesuai Pasal 12 dan 18 PMK 59/PMK.03/2022.
(1/5)","1941020651852386398","","muci___","in","","0","1","0","https://x.com/kring_pajak/status/1941020651852386398","4564565058","kring_pajak"
"1940666526249767350","2025-07-04T06:16:07.000Z","1","@martabak_coek Hai, Kak.

Untuk pembuatan faktur pajak uang muka saat ini diinput senilai uang muka yang diterima (bukan 11/12 dan tanpa PPN ya). Sistem akan menghitung secara otomatis DPP nilai lain uang muka senilai 11/12 untuk perhitungan PPN-nya ya, Kak.

Untuk Harga satuan yang diinput","1941018163610898788","","martabak_coek","in","","0","0","0","https://x.com/kring_pajak/status/1941018163610898788","4564565058","kring_pajak"
"1941011696912679361","2025-07-04T05:50:25.000Z","0","DJP resmi berlakukan aturan baru yang mewajibkan marketplace memungut PPN dari pedagang online dengan transaksi di atas Rp600 juta per tahun atau traffic melebihi 12 ribu. Bagaimana dengan nasib pada pelaku UMKM? #inibaruid
https://t.co/UDp64sI4RX","1941011696912679361","","","in","","0","0","0","https://x.com/officialInibaru/status/1941011696912679361","915242765453213696","officialInibaru"
"1941008988558245997","2025-07-04T05:39:39.000Z","0","Ppn 12 persen bikin pusing","1941008988558245997","","","in","","0","0","0","https://x.com/hanezatra/status/1941008988558245997","1018057828802498560","hanezatra"
"1940987505484222760","2025-07-04T04:14:18.000Z","0","Dan pajak toko online ditengah daya beli yang turun dan akan semakin turun seiring melemahnya ekonomi global bukannya menjaga kestabilan ekonomi dari bawah bukan ekonomi secara global yg dijaga,kemarin 12% saja smua sudah menderita lebih lagi ini PPN dan Toko online","1940987507396743315","","secret_Govermen","in","","0","1","0","https://x.com/secret_Govermen/status/1940987507396743315","126783954","secret_Govermen"
"1692548270445473888","2025-07-04T02:54:38.000Z","0","Open joki tugas dan ujian
Wa: https://t.co/mNRIdeYAeE
1.Brevet, SPT dan pajak
3.MANAJEMEN PAJAK
4.AKUNTANSI PAJAK
5.SPT PPN, PPH
6.BEA CUKAI
7.PPN, PPB, BPHTB
8.PAJAK DAERAH
9.HUKUM PAJAK
10. Rekonsiliasi 
11.Tugas akhir, jurnal
12.makalah
14.Analisis kasus
#zonauang #jokitugas https://t.co/tS86iV5xAy","1940967458342629416","https://pbs.twimg.com/media/Gu-zngQb0AAcl0v.jpg","JokiHallo","in","","0","1","0","https://x.com/JokiHallo/status/1940967458342629416","1490251734106898432","JokiHallo"
"1940966904828756299","2025-07-04T02:52:26.000Z","0","Ga pernah cek invoice PLN sekalinya cek eh ternyata PPN 12%, perasaan ga ada beritanya yg 900 VA bakal naik.","1940966904828756299","","","in","","0","0","0","https://x.com/agungpratammaa/status/1940966904828756299","128490313","agungpratammaa"
"1940342180562010303","2025-07-03T18:18:10.000Z","0","@Almarhum13 @Adiguna1995 @detikcom lagipula tarif ppn 12% dan dikenakan untuk lapangan dan semua fasilitas pendukungnya, jelas lebih nguras dompet daripada harus bayar pbjt dengan tarif 10% aja

selain itu golf juga udah ditetapkan mk sbg jasa kena pajak, gamungkin tbtb berubah jd objek pbjt","1940837487028637813","","meinschatzc","in","","0","0","0","https://x.com/meinschatzc/status/1940837487028637813","1432322808718102530","meinschatzc"
