"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1918473582830600380","2025-05-03T01:12:00.000Z","6395","hari-hari berita keracunan MBG https://t.co/KvEw7Tlw6D","1918473582830600380","https://pbs.twimg.com/media/Gp85XKTawAAwmyk.jpg","","in","","196","308","2392","https://x.com/txtdrimedia/status/1918473582830600380","1300484934449000448","txtdrimedia"
"1918723464803840496","2025-05-03T17:44:56.000Z","1658","semoga presiden lu prabowo, wapres lu gibran, menteri lu bahlil, dapet MBG, UMR kecil","1918723464803840496","","","in","","15","1","453","https://x.com/elnoiiaa/status/1918723464803840496","1011624459487232000","elnoiiaa"
"1917069978085523718","2025-04-29T04:14:34.000Z","14334","sekarang guru harus nyobain mbg sebelum dikasih ke siswa karna udah bnyak kasus siswa keracunan mbg

diterapinlah di SDN 04 Wonorejo. harusnya yg nyobain guru tapi lagi puasa, digantiinlah ama kepsek

setelah makan mbg, bu kepsek mual, sakit perut, &amp; muntah. diduga keracunan mbg https://t.co/6VxaisxdX7","1917069978085523718","https://pbs.twimg.com/media/GprM-KYbEAEuCXR.jpg","","in","","875","679","3714","https://x.com/txtdrimedia/status/1917069978085523718","1300484934449000448","txtdrimedia"
"1914983698421957094","2025-04-23T10:04:27.000Z","524","Nungguin paket MBG https://t.co/fv3OjYQZ8k","1914983698421957094","https://pbs.twimg.com/media/GpNjhnTa0AAjl_A.jpg","","in","","0","15","34","https://x.com/cikukucing/status/1914983698421957094","1280440890809434112","cikukucing"
"1917748303833207131","2025-05-01T01:10:00.000Z","1023","Wakil Menteri Keuangan Suahasil menyampaikan anggaran MBG yg awalnya Rp 71 triliun naik jadi Rp 171 triliun

makin dikritik makin tancap gas 😊 https://t.co/fsSaMUkbdk","1917748303833207131","https://pbs.twimg.com/media/GpzQnDtaYAALgMM.jpg","","in","","112","280","309","https://x.com/txtdrimedia/status/1917748303833207131","1300484934449000448","txtdrimedia"
"1918751084484682061","2025-05-03T19:34:41.000Z","1265","Urgensinya bikin MBG buru-buru banget apa?

Kalau alasannya legalitas, pemerintah punya segala sumber daya buat bikin semua aturan baru sampai legal sebelum mulai MBG-nya.

Elu mikir ini semua dengan aturan yang ada sekarang. Kenapa?

Nambah lagi dong pertanyaan gue? Kenapa?","1918751084484682061","","","in","","6","29","226","https://x.com/ardisatriawan/status/1918751084484682061","170542374","ardisatriawan"
"1918724629994037439","2025-05-03T17:49:34.000Z","19","Hingga April 2025, Pemerintah Sudah Cairkan Anggaran Makan Bergizi Gratis Rp 2,3 Triliun

Tolong kasih tahu pemerintah, rakyat ndak butuh janji bergizi, tapi duit yang bener² nyata!
Pemerintah bilang MBG buat rakyat, tapi kok yang kenyang cuma kroni?
🤔😁

https://t.co/fiji5yW0Ut","1918724629994037439","","","in","","0","5","7","https://x.com/Kanseulir/status/1918724629994037439","279312062","Kanseulir"
"1915711131169292472","2025-04-25T10:15:00.000Z","2050","Kepala BGN Klaim Tingkat Keracunan MBG Hanya 0,5 Persen walau Jadi KLB di Cianjur

https://t.co/YI0p1J6A9C","1915711131169292472","","","in","","2887","1323","480","https://x.com/KompasTV/status/1915711131169292472","71436318","KompasTV"
"1918790417492947358","2025-05-03T22:10:59.000Z","0","presnya punya fetish sama MBG (tapi gak bergizi), wapresnya fetish sama AI https://t.co/OIh4ismPmT","1918790417492947358","https://pbs.twimg.com/media/GqDpt1gb0AAkRAt.jpg","","in","","0","0","2","https://x.com/gabuttaja/status/1918790417492947358","3228194510","gabuttaja"
"1918697079242924223","2025-05-03T16:00:06.000Z","1","Program MBG untuk mencerdaskan Bangsa, ada keluhan pelaksanaan MBG di wilayah kalian? Sampaikan langsung ke kami https://t.co/YKLFMFCnKX","1918697079242924223","https://pbs.twimg.com/media/GqCU01tbcAAw0Oq.jpg","","in","","0","0","0","https://x.com/Forum_MBG/status/1918697079242924223","2216706865","Forum_MBG"
